dataset_id,dataset_authors,dataset_year,dataset_doi,in_vivo,experimental_mean,number_of_shoulders,type_of_movement,active,posture,thorax_is_isb,thorax_is_global,thorax_is_isb_correctable,thorax_correction_method,thorax_origin,thorax_x_sense,thorax_x_direction,thorax_y_sense,thorax_y_direction,thorax_z_sense,thorax_z_direction,humerus_is_isb,humerus_is_isb_correctable,humerus_correction_method,humerus_origin,humerus_x_sense,humerus_x_direction,humerus_y_sense,humerus_y_direction,humerus_z_sense,humerus_z_direction,clavicle_is_isb,clavicle_is_isb_correctable,clavicle_correction_method,clavicle_origin,clavicle_x_sense,clavicle_x_direction,clavicle_y_sense,clavicle_y_direction,clavicle_z_sense,clavicle_z_direction,scapula_is_isb,scapula_is_isb_correctable,scapula_correction_method,scapula_origin,scapula_x_sense,scapula_x_direction,scapula_y_sense,scapula_y_direction,scapula_z_sense,scapula_z_direction,humeral_motion,thoracohumeral_sequence,thoracohumeral_angle,joint,parent,child,euler_sequence,rotation_absolute,origin_displacement,displacement_cs,displacement_absolute,is_data_mean,shoulder_id,side,side_as_right,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,scapulothoracic,thorax,scapula,yxz,True,,,,False,3,left,True,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_3.csv,ST_medRotation_rotation0Abd_3.csv,ST_tilt_rotation0Abd_3.csv,,,
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_3.csv,AC_medRotation_elevationFrontal_3.csv,AC_antRotation_elevationFrontal_3.csv,AC_supTranslation_elevationFrontal_3.csv,AC_antTranslation_elevationFrontal_3.csv,AC_medTranslation_elevationFrontal_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_3.csv,AC_medRotation_elevationSagittal_3.csv,AC_antRotation_elevationSagittal_3.csv,AC_supTranslation_elevationSagittal_3.csv,AC_antTranslation_elevationSagittal_3.csv,AC_medTranslation_elevationSagittal_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),horizontal flexion,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_3.csv,AC_medRotation_horizontalFlexion_3.csv,AC_antRotation_horizontalFlexion_3.csv,AC_supTranslation_horizontalFlexion_3.csv,AC_antTranslation_horizontalFlexion_3.csv,AC_medTranslation_horizontalFlexion_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_3.csv,AC_medRotation_rotation0Abd_3.csv,AC_antRotation_rotation0Abd_3.csv,AC_supTranslation_rotation0Abd_3.csv,AC_antTranslation_rotation0Abd_3.csv,AC_medTranslation_rotation0Abd_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_3.csv,SC_elevation_elevationFrontal_3.csv,SC_rotation_elevationFrontal_3.csv,SC_supTranslation_elevationFrontal_3.csv,SC_antTranslation_elevationFrontal_3.csv,SC_medTranslation_elevationFrontal_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_3.csv,SC_elevation_elevationSagittal_3.csv,SC_rotation_elevationSagittal_3.csv,SC_supTranslation_elevationSagittal_3.csv,SC_antTranslation_elevationSagittal_3.csv,SC_medTranslation_elevationSagittal_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),horizontal flexion,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_3.csv,SC_elevation_horizontalFlexion_3.csv,SC_rotation_horizontalFlexion_3.csv,SC_supTranslation_horizontalFlexion_3.csv,SC_antTranslation_horizontalFlexion_3.csv,SC_medTranslation_horizontalFlexion_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,3,left,True,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_3.csv,SC_elevation_rotation0Abd_3.csv,SC_rotation_rotation0Abd_3.csv,SC_supTranslation_rotation0Abd_3.csv,SC_antTranslation_rotation0Abd_3.csv,SC_medTranslation_rotation0Abd_3.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_4.csv,GH_flexion_elevationFrontal_4.csv,GH_rotation_elevationFrontal_4.csv,GH_antTranslation_elevationFrontal_4.csv,GH_medTranslation_elevationFrontal_4.csv,GH_supTranslation_elevationFrontal_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_4.csv,GH_flexion_elevationSagittal_4.csv,GH_rotation_elevationSagittal_4.csv,GH_antTranslation_elevationSagittal_4.csv,GH_medTranslation_elevationSagittal_4.csv,GH_supTranslation_elevationSagittal_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_4.csv,GH_flexion_rotation0Abd_4.csv,GH_rotation_rotation0Abd_4.csv,GH_antTranslation_rotation0Abd_4.csv,GH_medTranslation_rotation0Abd_4.csv,GH_supTranslation_rotation0Abd_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,scapulothoracic,thorax,scapula,yxz,True,,,,False,4,right,True,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_4.csv,ST_medRotation_elevationFrontal_4.csv,ST_tilt_elevationFrontal_4.csv,,,
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,scapulothoracic,thorax,scapula,yxz,True,,,,False,4,right,True,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_4.csv,ST_medRotation_elevationSagittal_4.csv,ST_tilt_elevationSagittal_4.csv,,,
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,scapulothoracic,thorax,scapula,yxz,True,,,,False,4,right,True,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_4.csv,ST_medRotation_rotation0Abd_4.csv,ST_tilt_rotation0Abd_4.csv,,,
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_4.csv,AC_medRotation_elevationFrontal_4.csv,AC_antRotation_elevationFrontal_4.csv,AC_supTranslation_elevationFrontal_4.csv,AC_antTranslation_elevationFrontal_4.csv,AC_medTranslation_elevationFrontal_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_4.csv,AC_medRotation_elevationSagittal_4.csv,AC_antRotation_elevationSagittal_4.csv,AC_supTranslation_elevationSagittal_4.csv,AC_antTranslation_elevationSagittal_4.csv,AC_medTranslation_elevationSagittal_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,acromioclavicular,clavicle,scapula,yxz,True,AC,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_4.csv,AC_medRotation_rotation0Abd_4.csv,AC_antRotation_rotation0Abd_4.csv,AC_supTranslation_rotation0Abd_4.csv,AC_antTranslation_rotation0Abd_4.csv,AC_medTranslation_rotation0Abd_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_4.csv,SC_elevation_elevationFrontal_4.csv,SC_rotation_elevationFrontal_4.csv,SC_supTranslation_elevationFrontal_4.csv,SC_antTranslation_elevationFrontal_4.csv,SC_medTranslation_elevationFrontal_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_4.csv,SC_elevation_elevationSagittal_4.csv,SC_rotation_elevationSagittal_4.csv,SC_supTranslation_elevationSagittal_4.csv,SC_antTranslation_elevationSagittal_4.csv,SC_medTranslation_elevationSagittal_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,sternoclavicular,thorax,clavicle,yxz,True,SC,jcs,,False,4,right,True,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_4.csv,SC_elevation_rotation0Abd_4.csv,SC_rotation_rotation0Abd_4.csv,SC_supTranslation_rotation0Abd_4.csv,SC_antTranslation_rotation0Abd_4.csv,SC_medTranslation_rotation0Abd_4.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,5,left,True,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_5.csv,GH_flexion_elevationFrontal_5.csv,GH_rotation_elevationFrontal_5.csv,GH_antTranslation_elevationFrontal_5.csv,GH_medTranslation_elevationFrontal_5.csv,GH_supTranslation_elevationFrontal_5.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,5,left,True,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_5.csv,GH_flexion_elevationSagittal_5.csv,GH_rotation_elevationSagittal_5.csv,GH_antTranslation_elevationSagittal_5.csv,GH_medTranslation_elevationSagittal_5.csv,GH_supTranslation_elevationSagittal_5.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),horizontal flexion,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,5,left,True,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_5.csv,GH_flexion_horizontalFlexion_5.csv,GH_rotation_horizontalFlexion_5.csv,GH_antTranslation_horizontalFlexion_5.csv,GH_medTranslation_horizontalFlexion_5.csv,GH_supTranslation_horizontalFlexion_5.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",False,intra cortical pins,1.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec((T8+PX)/2>IJ)^vec((T8+PX)/2>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,False,False,,SC,+posteroanterior,y^z,+inferosuperior,vec(SC>AC)^vec(CSC>SC),+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),internal-external rotation 0 degree-abducted,yxy,,glenohumeral,scapula,humerus,xzy,True,GH,jcs,,False,5,left,True,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_5.csv,GH_flexion_rotation0Abd_5.csv,GH_rotation_rotation0Abd_5.csv,GH_antTranslation_rotation0Abd_5.csv,GH_medTranslation_rotation0Abd_5.csv,GH_supTranslation_rotation0Abd_5.csv
